property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,area_room_ratio
flat,tarc maceo,sector 91,1.4,7407.0,3.0,3.0,3+,7.0,Relatively New,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,630.0
flat,tulip violet,sector 69,1.19,8815.0,2.0,3.0,1,0.0,Relatively New,1500.0,1.0,0.0,0.0,0.0,0.0,1.0,174.0,675.0
flat,emaar palm gardens,sector 83,3.15,8400.0,5.0,7.0,3+,15.0,Relatively New,3200.0,0.0,1.0,0.0,0.0,0.0,1.0,165.0,750.0
flat,parsvnath exotica,sector 53,6.5,19174.0,4.0,5.0,3+,10.0,Relatively New,3000.0,1.0,1.0,0.0,1.0,0.0,1.0,174.0,847.5
flat,pyramid urban homes 2,sector 86,0.42,8485.0,2.0,2.0,1,2.0,New Property,557.0,1.0,1.0,0.0,1.0,1.0,0.0,84.0,247.5
flat,signature global park,sohna road,0.91,6289.0,3.0,3.0,3,1.0,Relatively New,1599.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,482.3333333333333
flat,experion windchants,sector 112,3.75,13383.0,3.0,3.0,2,21.0,Relatively New,2225.56,0.0,1.0,0.0,0.0,0.0,1.0,159.0,934.0
flat,project krishna colony,sector 7,0.36,5143.0,2.0,2.0,1,0.0,Relatively New,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0
house,satya the legend,sector 57,9.25,16577.0,5.0,5.0,3+,4.0,Relatively New,5580.0,1.0,1.0,1.0,1.0,0.0,1.0,160.0,1116.0
flat,eldeco accolade,sohna road,0.73,5753.0,2.0,2.0,3,9.0,Relatively New,1148.0,0.0,0.0,0.0,1.0,0.0,0.0,103.0,634.5
house,mian wali,sector 12,1.7,9444.0,1.0,1.0,1,1.0,Old Property,1800.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1800.0
house,sector 14 rwa,sector 14,6.5,26000.0,5.0,5.0,0,4.0,Moderately Old,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0
house,unitech aspen greens,sector 50,6.8,31481.0,4.0,5.0,3,3.0,Old Property,2160.0,1.0,1.0,0.0,0.0,0.0,1.0,111.0,540.0
flat,vatika iris floors,sector 82,0.63,5590.0,2.0,2.0,3+,2.0,Relatively New,1026.0,1.0,0.0,0.0,0.0,0.0,0.0,110.0,563.5
house,independent,sector 7,3.0,11494.0,7.0,7.0,0,3.0,Old Property,2610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.8571428571428
house,independent,sector 38,8.0,25616.0,10.0,10.0,3+,1.0,Relatively New,3123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.3
house,independent,sector 28,11.75,41315.0,4.0,5.0,3+,4.0,Relatively New,2844.0,1.0,1.0,1.0,0.0,0.0,1.0,54.0,711.0
house,sushant lok 1 builder floors,sector 43,1.95,10078.0,3.0,4.0,3+,4.0,New Property,1935.0,0.0,1.0,0.0,0.0,0.0,1.0,78.0,645.0
flat,pareena coban residences,sector 99a,1.02,8793.0,2.0,2.0,3,3.0,Relatively New,1430.0,1.0,0.0,0.0,0.0,0.0,0.0,174.0,580.0
flat,emaar mgf palm studios,sector 66,1.7,13503.0,2.0,2.0,2,7.0,Relatively New,1072.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,629.5
house,unitech uniworld resorts,sector 33,8.5,17820.0,5.0,5.0,3+,3.0,New Property,4770.0,1.0,1.0,1.0,1.0,0.0,1.0,145.0,954.0
flat,afnhb jalvayu vihar,sector 30,1.45,11154.0,3.0,2.0,2,2.0,Old Property,1300.0,0.0,0.0,0.0,0.0,0.0,2.0,75.0,433.3333333333333
flat,tata primanti,sector 72,3.2,12190.0,4.0,4.0,3+,8.0,Moderately Old,2600.0,0.0,1.0,0.0,0.0,0.0,1.0,168.0,656.25
flat,signature global solera,sector 107,0.29,5930.0,2.0,2.0,2,3.0,Relatively New,543.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,244.5
flat,birla navya,sector 63a,2.1,16667.0,2.0,2.0,2,2.0,Under Construction,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,630.0
flat,parsvnath green ville,sector 48,1.86,7654.0,3.0,3.0,3+,6.0,Moderately Old,2199.0,0.0,1.0,0.0,0.0,0.0,1.0,94.0,810.0
flat,sare green parc phase 3,sector 92,1.08,5150.0,4.0,4.0,2,16.0,New Property,1891.0,0.0,1.0,0.0,0.0,0.0,0.0,107.0,524.25
flat,ss the leaf,sector 85,1.06,6344.0,2.0,2.0,2,12.0,Relatively New,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,835.5
house,independent,sector 7,6.5,15046.0,3.0,2.0,3+,2.0,Old Property,4320.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1440.0
flat,ramprastha the edge towers,sector 37d,0.8,5797.0,2.0,2.0,3,2.0,Relatively New,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,690.0
flat,tulip petals,sector 89,1.1,7097.0,3.0,2.0,3,4.0,New Property,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.6666666666666
flat,ats tourmaline,sector 109,2.1,8124.0,3.0,4.0,3+,11.0,Relatively New,2100.0,0.0,1.0,0.0,0.0,0.0,1.0,165.0,861.6666666666666
flat,la vida by tata housing,sector 113,3.35,16750.0,3.0,4.0,3+,12.0,New Property,2200.0,1.0,1.0,0.0,0.0,0.0,0.0,174.0,666.6666666666666
house,independent,sector 31,4.6,32258.0,2.0,2.0,2,2.0,Moderately Old,1426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0
flat,orchid petals,sector 49,2.45,11887.0,3.0,3.0,3,0.0,Relatively New,1865.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,687.0
flat,godrej nature plus serenity,sector 33,1.39,11583.0,3.0,2.0,3+,23.0,Under Construction,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,400.0
house,dlf city plots phase 2,sector 25,4.25,31481.0,3.0,2.0,3,2.0,Old Property,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,450.0
flat,smart world gems,sector 89,0.9,8160.0,2.0,2.0,2,3.0,New Property,998.0,1.0,0.0,0.0,0.0,1.0,0.0,95.0,551.5
house,unitech uniworld resorts,sector 33,10.0,20202.0,5.0,6.0,3,4.0,New Property,4950.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,990.0
house,independent,sector 7,0.69,9103.0,1.0,1.0,1,2.0,Old Property,758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.0
flat,tulip violet,sector 69,2.0,10168.0,4.0,4.0,1,12.0,Relatively New,2186.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,491.75
flat,bestech park view residency,sector 2,1.51,7889.0,3.0,4.0,3+,8.0,Moderately Old,1738.0,0.0,1.0,0.0,0.0,0.0,0.0,92.0,638.0
flat,tulip violet,sector 69,1.55,9823.0,3.0,3.0,2,0.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,1.0,129.0,526.0
flat,krrish provence estate,gwal pahari,7.5,7500.0,5.0,6.0,3+,23.0,Relatively New,9050.0,0.0,1.0,0.0,1.0,1.0,0.0,49.0,2000.0
flat,aipl zen residences,sector 70a,1.4,11094.0,2.0,2.0,2,16.0,Relatively New,1262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0
flat,godrej,sector 79,1.91,8512.0,3.0,4.0,3+,7.0,Relatively New,2031.0,0.0,1.0,0.0,0.0,0.0,0.0,158.0,748.0
flat,paras dews,sector 106,2.1,8917.0,4.0,6.0,3+,6.0,Relatively New,2131.0,0.0,1.0,0.0,0.0,1.0,0.0,60.0,588.75
flat,ss the leaf,sector 85,1.3,10484.0,2.0,2.0,3+,10.0,Relatively New,1491.0,0.0,0.0,1.0,0.0,0.0,0.0,148.0,620.0
flat,signature global solera,sector 107,0.4,6645.0,2.0,2.0,1,7.0,Relatively New,577.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,301.0
flat,ats kocoon,sector 109,1.7,12879.0,3.0,3.0,3,22.0,Relatively New,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,440.0
house,adani brahma samsara,sector 60,18.02,28200.0,9.0,12.0,3+,3.0,Relatively New,6390.0,0.0,1.0,0.0,0.0,0.0,1.0,146.0,710.0
flat,tulip violet,sector 69,1.43,9039.0,3.0,3.0,2,1.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,527.3333333333334
flat,indiabulls enigma,sector 110,3.25,9559.0,4.0,4.0,3,11.0,Relatively New,3077.0,0.0,1.0,0.0,0.0,1.0,0.0,125.0,850.0
flat,unitech harmony,sector 50,2.6,9591.0,3.0,4.0,2,15.0,Relatively New,2700.0,0.0,1.0,0.0,0.0,1.0,1.0,174.0,903.6666666666666
flat,m3m skywalk,sector 74,1.54,10815.0,2.0,2.0,3+,15.0,Relatively New,1200.0,0.0,0.0,0.0,0.0,1.0,0.0,137.0,712.0
flat,raheja atharva,sector 109,2.2,9491.0,3.0,3.0,2,7.0,Moderately Old,2576.0,0.0,1.0,0.0,0.0,0.0,1.0,111.0,772.6666666666666
flat,birla navya,sector 63a,3.5,25926.0,3.0,3.0,3,1.0,Under Construction,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,450.0
house,independent,sector 24,2.75,7667.0,7.0,7.0,3+,3.0,Moderately Old,3000.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,512.4285714285714
flat,silverglades the melia,sohna road,1.01,6999.0,2.0,2.0,3,12.0,Under Construction,1184.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,721.5
flat,tulip violet,sector 69,1.51,9569.0,3.0,3.0,2,0.0,Relatively New,1325.0,0.0,0.0,0.0,1.0,0.0,2.0,165.0,526.0
flat,bestech park view residency,sector 2,1.18,7540.0,2.0,2.0,3,5.0,Old Property,1416.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,782.5
flat,raheja vanya,sector 99a,0.59,3976.0,2.0,2.0,3,1.0,Under Construction,1133.0,0.0,0.0,0.0,0.0,1.0,0.0,96.0,742.0
flat,la vida by tata housing,sector 113,2.78,11347.0,3.0,3.0,3,3.0,New Property,2599.0,1.0,1.0,0.0,0.0,0.0,0.0,174.0,816.6666666666666
flat,dlf the ultima,sector 81,3.45,12357.0,4.0,4.0,3+,25.0,Moderately Old,2527.0,0.0,1.0,0.0,0.0,0.0,0.0,67.0,698.0
flat,om apartment dayanand colony,sector 5,0.26,4370.0,1.0,1.0,1,3.0,Relatively New,648.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,595.0
flat,pareena mi casa,sector 68,1.15,9237.0,2.0,2.0,3,8.0,New Property,1127.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,622.5
house,unitech deerwood chase,sector 50,8.45,26153.0,3.0,3.0,2,2.0,Old Property,3231.0,1.0,1.0,0.0,0.0,0.0,1.0,102.0,1077.0
flat,lotus homz,sector 111,0.7,10057.0,2.0,2.0,2,8.0,Relatively New,773.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,348.0
flat,m3m latitude,sector 65,4.6,26791.0,3.0,3.0,3,7.0,New Property,1717.0,1.0,1.0,1.0,1.0,0.0,0.0,115.0,572.3333333333334
flat,piedmont taksila heights,sector 37c,1.05,4792.0,3.0,3.0,3,7.0,Relatively New,1738.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,730.3333333333334
flat,signature andour heights,sector 71,0.55,8607.0,2.0,2.0,1,7.0,Relatively New,600.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,319.5
flat,pareena coban residences,sector 99a,1.6,8000.0,3.0,3.0,3,6.0,Under Construction,1810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.6666666666666
flat,chd avenue,sector 71,0.79,6594.0,2.0,2.0,2,8.0,Relatively New,1084.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,599.0
flat,,sector 78,0.6,3692.0,2.0,2.0,No,2.0,Under Construction,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.5
flat,dlf new town heights,sector 86,1.28,8205.0,3.0,4.0,3+,12.0,Moderately Old,1740.0,0.0,1.0,0.0,1.0,0.0,0.0,96.0,520.0
flat,mvn athens,sohna road,0.25,5187.0,2.0,2.0,1,3.0,Relatively New,535.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,241.0
flat,prime habitat,sector 99a,0.27,5433.0,2.0,2.0,1,4.0,New Property,552.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,248.5
flat,zara aavaas,sector 104,0.65,8519.0,3.0,2.0,2,7.0,New Property,848.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,254.33333333333331
flat,ireo the corridors,sector 67a,1.8,14658.0,3.0,3.0,3,6.0,New Property,1551.0,0.0,1.0,1.0,0.0,0.0,1.0,150.0,409.3333333333333
flat,signature global the millennia,sector 37d,0.65,10906.0,2.0,2.0,3,0.0,New Property,625.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,298.0
house,sneh vihar,sohna road road,1.35,10000.0,5.0,5.0,3+,4.0,Relatively New,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0
house,independent,sector 2,5.6,17284.0,8.0,6.0,3+,2.0,Moderately Old,3240.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,405.0
flat,dlf regal gardens,sector 90,1.21,6926.0,3.0,3.0,3+,29.0,Relatively New,1581.0,0.0,0.0,0.0,0.0,1.0,0.0,95.0,582.3333333333334
flat,bestech park view ananda,sector 81,1.4,7735.0,3.0,3.0,3+,6.0,Relatively New,1475.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,603.3333333333334
flat,ireo the corridors,sector 67a,1.85,9531.0,3.0,4.0,3,4.0,New Property,1941.0,1.0,0.0,1.0,0.0,0.0,1.0,150.0,647.0
flat,conscient heritage max,sector 102,1.82,9010.0,3.0,4.0,3+,12.0,Relatively New,1757.0,0.0,1.0,0.0,0.0,0.0,0.0,101.0,673.3333333333334
flat,hcbs sports ville,sohna road,0.32,6166.0,2.0,2.0,2,2.0,New Property,577.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,259.5
house,unitech south city,sector 50,5.88,27222.0,3.0,9.0,3+,3.0,Relatively New,2160.0,1.0,1.0,0.0,1.0,1.0,2.0,128.0,720.0
flat,smart world one dxp,sector 113,3.45,29362.0,4.0,4.0,3,11.0,Under Construction,2353.0,1.0,1.0,0.0,0.0,0.0,1.0,156.0,293.75
flat,m3m skywalk,sector 74,1.47,10954.0,2.0,2.0,3,26.0,New Property,1281.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,671.0
flat,supertech araville,sector 79,1.35,9000.0,2.0,2.0,3,6.0,New Property,1350.0,1.0,0.0,0.0,0.0,1.0,1.0,88.0,750.0
flat,ss the leaf,sector 85,1.2,7317.0,2.0,2.0,3,6.0,Relatively New,1300.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,820.0
house,vipul tatvam villa,sector 48,8.5,21250.0,4.0,5.0,3+,2.0,Moderately Old,4000.0,1.0,1.0,0.0,1.0,1.0,1.0,49.0,1000.0
flat,sare green parc,sector 92,0.75,4820.0,3.0,2.0,2,16.0,Relatively New,1556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.6666666666666
flat,uphaar homes,sector 105,0.45,4737.0,3.0,2.0,1,1.0,Relatively New,1056.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,316.6666666666667
flat,emaar palm gardens,sector 83,1.38,8023.0,3.0,3.0,3,5.0,Relatively New,1350.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,573.3333333333334
flat,tulip violet,sector 69,1.78,8856.0,4.0,4.0,2,10.0,Relatively New,1819.0,0.0,0.0,0.0,1.0,0.0,1.0,156.0,502.5
flat,experion windchants,sector 112,3.0,11538.0,3.0,3.0,2,2.0,Relatively New,2600.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,866.6666666666666
flat,pareena coban residences,sector 99a,1.1,7097.0,2.0,2.0,3,9.0,New Property,1368.0,1.0,0.0,0.0,0.0,0.0,0.0,88.0,775.0
flat,central park flower valley,sector 33,2.15,13522.0,3.0,3.0,3+,1.0,New Property,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,530.0
house,independent,sector 11,1.35,3857.0,10.0,6.0,3+,3.0,Old Property,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0
flat,emaar gurgaon greens,sector 102,1.49,9030.0,3.0,3.0,3,10.0,Relatively New,1315.0,0.0,0.0,0.0,0.0,0.0,1.0,159.0,550.0
house,u block dlf phase 3 road no 21,sector 24,1.6,3292.0,7.0,5.0,3+,4.0,Old Property,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.2857142857143
flat,hcbs sports ville,sohna road,0.27,4348.0,2.0,2.0,2,10.0,Relatively New,619.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,310.5
flat,signature global city,sector 37d,1.1,8494.0,3.0,3.0,2,2.0,Under Construction,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,431.6666666666667
flat,orris aster court premier,sector 85,1.5,5859.0,4.0,5.0,3+,6.0,New Property,2017.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,640.0
flat,emaar mgf emerald estate,sector 65,1.73,12401.0,3.0,3.0,3,9.0,Relatively New,1262.0,0.0,1.0,0.0,0.0,0.0,2.0,159.0,465.0
flat,mahindra aura,sector 110,1.8,8815.0,3.0,3.0,3+,7.0,Relatively New,1850.0,0.0,1.0,0.0,0.0,0.0,1.0,136.0,680.6666666666666
house,dlf city plots phase 2,sector 25,15.5,34307.0,5.0,6.0,3+,3.0,Moderately Old,4518.0,1.0,1.0,1.0,1.0,0.0,0.0,144.0,903.6
flat,la vida by tata housing,sector 113,1.93,12223.0,3.0,3.0,2,8.0,Under Construction,1429.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,526.3333333333334
flat,ss the leaf,sector 85,1.18,10727.0,2.0,2.0,3,9.0,Relatively New,1700.0,1.0,0.0,0.0,0.0,0.0,1.0,150.0,550.0
flat,shapoorji pallonji joyville gurugram,sector 102,0.96,10492.0,2.0,2.0,2,10.0,Relatively New,828.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,457.5
house,unitech uniworld resorts,sector 33,11.75,23240.0,5.0,7.0,3+,3.0,Relatively New,5056.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,1011.2
flat,avl 36 gurgaon,sector 36a,0.4,10204.0,1.0,1.0,1,4.0,Relatively New,436.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,392.0
flat,supertech araville,sector 79,1.0,6536.0,2.0,2.0,3,4.0,Relatively New,1700.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,765.0
flat,bestech park view spa next,sector 67,3.32,12600.0,4.0,5.0,3+,12.0,Moderately Old,2385.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0,658.75
flat,adani m2k oyster grande,sector 102,2.5,7817.0,4.0,5.0,3+,5.0,Relatively New,2894.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,799.5
flat,bestech park view residency,sector 2,1.26,8051.0,2.0,2.0,3,7.0,Moderately Old,1416.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,782.5
flat,central park flower valley aqua front towers,sector 33,2.1,11738.0,3.0,3.0,2,6.0,Under Construction,1619.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,596.3333333333334
flat,dlf regal gardens,sector 90,1.78,8036.0,4.0,4.0,3+,8.0,Relatively New,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,553.75
flat,shapoorji pallonji joyville gurugram,sector 102,1.4,11667.0,2.0,2.0,3,0.0,Relatively New,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,600.0
flat,tulip violet,sector 69,1.43,8888.0,3.0,3.0,2,1.0,Relatively New,1455.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,536.3333333333334
flat,satya the hermitage,sector 103,0.99,6653.0,3.0,4.0,3+,2.0,Relatively New,1731.0,0.0,1.0,0.0,1.0,0.0,0.0,174.0,496.0
flat,ss the leaf,sector 85,1.15,11967.0,2.0,2.0,3,20.0,Relatively New,1263.0,0.0,0.0,0.0,1.0,0.0,0.0,107.0,480.5
flat,housing apna enclave,sector 4,0.39,4105.0,2.0,2.0,1,1.0,Relatively New,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0
flat,dlf park place,sector 54,5.75,24689.0,3.0,4.0,3,12.0,Relatively New,2329.0,0.0,1.0,0.0,0.0,0.0,2.0,174.0,776.3333333333334
flat,vatika the seven lamps,sector 82,0.81,6193.0,2.0,2.0,2,15.0,Relatively New,1176.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0,654.0
flat,emaar gurgaon greens,sector 102,1.45,8788.0,3.0,3.0,3,7.0,Relatively New,1493.0,0.0,1.0,0.0,0.0,0.0,0.0,159.0,550.0
flat,tulip violet,sector 69,1.42,8999.0,3.0,3.0,2,8.0,Relatively New,1428.0,0.0,0.0,0.0,1.0,0.0,1.0,94.0,526.0
flat,godrej nature plus,sector 33,1.08,13123.0,2.0,2.0,3,8.0,Under Construction,85.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,411.5
flat,bestech park view ananda,sector 81,1.15,6928.0,3.0,2.0,3+,12.0,Relatively New,1352.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,553.3333333333334
flat,dlf regal gardens,sector 90,1.23,7053.0,3.0,3.0,2,19.0,Relatively New,1578.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,581.3333333333334
flat,rof ananda,sector 95,0.37,5745.0,3.0,2.0,1,6.0,Relatively New,716.0,0.0,0.0,0.0,1.0,0.0,1.0,72.0,214.66666666666663
flat,m3m crown,sector 111,4.67,17000.0,4.0,4.0,3+,8.0,Under Construction,3056.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,686.75
house,independent,sector 26,8.1,35294.0,5.0,5.0,2,4.0,Old Property,2295.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,459.0
flat,signature global synera,sector 81,0.5,7886.0,2.0,2.0,1,11.0,New Property,704.0,0.0,0.0,0.0,0.0,0.0,2.0,97.0,317.0
flat,emaar gurgaon greens,sector 102,1.4,8485.0,3.0,3.0,3,9.0,Relatively New,1413.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,550.0
flat,unitech sunbreeze,sector 69,0.74,5502.0,3.0,3.0,1,10.0,Under Construction,1210.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,448.3333333333333
flat,la vida by tata housing,sector 113,2.45,11051.0,3.0,3.0,3+,3.0,Relatively New,1890.0,1.0,0.0,0.0,0.0,0.0,0.0,174.0,739.0
house,ansal sushant lok 2,sector 56,3.4,22222.0,6.0,6.0,3+,2.0,Moderately Old,1530.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,255.0
flat,ireo skyon,sector 60,3.8,13571.0,4.0,5.0,3,15.0,Moderately Old,2791.0,0.0,1.0,0.0,0.0,0.0,1.0,145.0,700.0
flat,bestech park view residency,sector 2,0.56,8629.0,1.0,2.0,2,7.0,Moderately Old,723.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,649.0
flat,m3m soulitude,sector 89,1.3,8701.0,3.0,3.0,2,1.0,New Property,1179.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,498.0
flat,takshila heights sector 37 c,new,0.67,5583.0,2.0,2.0,2,3.0,Relatively New,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,600.0
flat,emaar mgf emerald floors premier,sector 65,2.35,16207.0,3.0,3.0,3,2.0,Relatively New,1500.0,1.0,1.0,0.0,0.0,0.0,1.0,64.0,483.3333333333333
flat,elan the presidential,sector 106,3.9,15918.0,3.0,3.0,No,20.0,Relatively New,2450.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,816.6666666666666
flat,gls arawali homes,sohna road,0.27,4688.0,2.0,2.0,2,1.0,New Property,640.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,288.0
flat,suncity vatsal valley,gwal pahari,1.0,13333.0,2.0,2.0,2,3.0,New Property,833.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,375.0
flat,godrej nature plus,sector 33,1.07,7726.0,2.0,2.0,2,14.0,Under Construction,1253.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,692.5
flat,sunischit apartments,sector 54,1.75,7955.0,3.0,4.0,3+,5.0,Moderately Old,1900.0,0.0,1.0,0.0,0.0,0.0,1.0,83.0,733.3333333333334
flat,dlf the skycourt,sector 86,1.6,8294.0,3.0,3.0,3+,9.0,Relatively New,1548.0,0.0,0.0,0.0,0.0,1.0,1.0,167.0,643.0
house,independent,sector 9,3.5,13410.0,9.0,9.0,3+,3.0,Relatively New,2610.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,290.0
flat,spaze privy at,sector 84,1.2,7453.0,2.0,2.0,3,3.0,Relatively New,1457.0,1.0,0.0,0.0,0.0,0.0,1.0,133.0,805.0
flat,dlf regal gardens,sector 90,1.25,7340.0,3.0,3.0,3,28.0,Moderately Old,1541.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,567.6666666666666
flat,antriksh heights,sector 84,0.85,4928.0,3.0,3.0,3+,10.0,Relatively New,1561.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,575.0
house,independent,sector 25,10.0,37037.0,5.0,6.0,3,3.0,Old Property,2700.0,0.0,1.0,1.0,0.0,0.0,1.0,64.0,540.0
flat,pioneer park,sector 61,3.6,12627.0,4.0,4.0,3,3.0,Moderately Old,2580.0,0.0,1.0,0.0,0.0,0.0,1.0,121.0,712.75
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3.0,3.0,3,2.0,Relatively New,1493.0,1.0,1.0,0.0,0.0,0.0,1.0,168.0,550.0
flat,dlf the skycourt,sector 86,1.5,7895.0,3.0,3.0,1,16.0,Relatively New,1719.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,633.3333333333334
flat,bestech park view city,sector 48,1.8,10251.0,3.0,4.0,3,3.0,Moderately Old,1951.0,1.0,0.0,0.0,0.0,0.0,1.0,76.0,585.3333333333334
flat,corona optus,sector 37c,1.43,7186.0,3.0,3.0,3+,2.0,Relatively New,1834.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,663.3333333333334
flat,mapsko mount ville,sector 79,1.2,8054.0,3.0,3.0,3,9.0,Relatively New,1321.0,1.0,0.0,0.0,0.0,0.0,1.0,104.0,496.6666666666667
flat,tulip ivory,sector 70,2.0,8333.0,4.0,5.0,3+,6.0,Moderately Old,2114.0,0.0,1.0,0.0,0.0,0.0,1.0,95.0,600.0
flat,suncity avenue,sector 102,0.48,9023.0,2.0,2.0,1,5.0,Relatively New,582.0,0.0,0.0,1.0,0.0,0.0,0.0,159.0,266.0
flat,hcbs sports ville,sohna road,0.2,4219.0,1.0,1.0,1,3.0,New Property,474.042156,0.0,0.0,0.0,0.0,0.0,0.0,71.0,474.0
house,independent,sector 8,1.6,3186.0,4.0,6.0,1,3.0,Relatively New,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.5
flat,emaar mgf the palm drive,sector 66,2.85,14615.0,3.0,3.0,3,11.0,Relatively New,1950.0,1.0,0.0,0.0,0.0,0.0,1.0,67.0,650.0
house,bptp visionnaire,sector 70a,4.6,17625.0,4.0,4.0,3+,3.0,Moderately Old,2610.0,1.0,1.0,1.0,1.0,0.0,0.0,96.0,652.5
