property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
1.0,71.0,3.0,3.0,3.0,4.0,1549.0,0.0,0.0,0.0,2.0,2.0,2.01
0.0,113.0,3.0,2.0,3.0,3.0,1319.0,0.0,0.0,0.0,2.0,0.0,1.1
1.0,35.0,2.0,2.0,0.0,2.0,864.0,0.0,0.0,0.0,1.0,1.0,0.7
0.0,28.0,5.0,5.0,2.0,2.0,2400.0,1.0,1.0,1.0,1.0,1.0,1.3
0.0,80.0,2.0,2.0,2.0,4.0,991.0,0.0,0.0,0.0,1.0,2.0,0.75
0.0,91.0,2.0,2.0,3.0,3.0,1423.0,0.0,0.0,0.0,0.0,1.0,1.34
0.0,11.0,3.0,4.0,5.0,1.0,2137.0,0.0,0.0,0.0,2.0,1.0,1.4
0.0,52.0,3.0,4.0,2.0,4.0,2125.0,0.0,0.0,0.0,1.0,2.0,4.2
0.0,46.0,3.0,3.0,4.0,3.0,2191.0,0.0,0.0,0.0,1.0,2.0,1.71
0.0,97.0,2.0,2.0,2.0,0.0,1100.0,0.0,0.0,1.0,2.0,0.0,0.85
0.0,105.0,4.0,4.0,4.0,0.0,2005.0,1.0,0.0,0.0,1.0,0.0,1.7
0.0,105.0,3.0,3.0,3.0,3.0,1640.0,0.0,0.0,0.0,0.0,2.0,1.25
0.0,75.0,3.0,3.0,3.0,3.0,1493.0,1.0,0.0,0.0,1.0,2.0,2.5
0.0,49.0,2.0,2.0,1.0,3.0,944.0,0.0,0.0,0.0,1.0,1.0,0.45
0.0,94.0,3.0,4.0,4.0,3.0,1558.0,1.0,0.0,0.0,2.0,0.0,2.35
0.0,85.0,3.0,4.0,4.0,3.0,2140.0,1.0,0.0,1.0,0.0,0.0,3.21
0.0,75.0,3.0,3.0,4.0,3.0,1650.0,1.0,0.0,1.0,1.0,2.0,2.8
1.0,27.0,6.0,4.0,4.0,2.0,1557.0,0.0,0.0,1.0,1.0,2.0,3.0
1.0,22.0,5.0,4.0,2.0,2.0,3240.0,0.0,0.0,0.0,1.0,1.0,5.5
1.0,53.0,6.0,7.0,4.0,3.0,4500.0,1.0,1.0,1.0,2.0,2.0,16.0
0.0,105.0,4.0,4.0,4.0,0.0,2468.0,1.0,0.0,0.0,1.0,0.0,2.0
0.0,27.0,3.0,2.0,3.0,0.0,1440.0,0.0,0.0,0.0,1.0,2.0,0.8
0.0,95.0,2.0,2.0,2.0,3.0,1299.0,0.0,0.0,1.0,2.0,0.0,0.94
0.0,2.0,3.0,3.0,4.0,0.0,2321.0,1.0,0.0,0.0,1.0,2.0,0.9
0.0,19.0,2.0,2.0,3.0,1.0,1090.0,0.0,0.0,0.0,0.0,2.0,1.35
0.0,103.0,3.0,3.0,5.0,4.0,1910.0,0.0,0.0,0.0,2.0,0.0,0.9
0.0,87.0,2.0,2.0,2.0,1.0,1289.0,0.0,0.0,1.0,0.0,0.0,1.4
1.0,81.0,4.0,4.0,3.0,2.0,2628.0,0.0,0.0,0.0,1.0,2.0,3.85
0.0,97.0,3.0,3.0,3.0,3.0,1537.0,0.0,1.0,0.0,2.0,2.0,1.08
0.0,72.0,2.0,2.0,2.0,1.0,1200.0,0.0,0.0,2.0,0.0,2.0,2.45
0.0,59.0,3.0,4.0,4.0,2.0,2819.0,1.0,0.0,1.0,2.0,2.0,3.25
0.0,76.0,3.0,3.0,3.0,3.0,2000.0,1.0,0.0,1.0,1.0,2.0,2.99
0.0,68.0,4.0,4.0,2.0,1.0,2567.0,1.0,0.0,0.0,1.0,2.0,6.75
0.0,73.0,4.0,4.0,4.0,1.0,3150.0,0.0,0.0,1.0,2.0,2.0,4.49
0.0,46.0,3.0,2.0,1.0,4.0,1900.0,1.0,0.0,0.0,2.0,2.0,1.2
1.0,9.0,5.0,3.0,3.0,0.0,3500.0,0.0,0.0,0.0,1.0,2.0,1.35
1.0,114.0,2.0,4.0,3.0,3.0,725.0,0.0,0.0,0.0,1.0,2.0,0.5
1.0,13.0,3.0,2.0,0.0,3.0,2360.0,0.0,0.0,0.0,1.0,1.0,1.55
0.0,10.0,4.0,4.0,4.0,3.0,2100.0,1.0,0.0,1.0,0.0,0.0,1.35
0.0,94.0,3.0,3.0,4.0,3.0,1617.0,1.0,0.0,2.0,1.0,0.0,2.3
0.0,48.0,3.0,4.0,3.0,2.0,2222.0,1.0,0.0,2.0,1.0,2.0,1.75
0.0,85.0,4.0,5.0,4.0,3.0,2625.0,1.0,0.0,0.0,1.0,0.0,3.5
0.0,27.0,1.0,1.0,1.0,0.0,665.0,0.0,0.0,1.0,2.0,2.0,0.6
0.0,85.0,3.0,4.0,4.0,0.0,2185.0,1.0,0.0,0.0,1.0,2.0,3.4
0.0,7.0,2.0,2.0,5.0,3.0,1450.0,0.0,0.0,0.0,2.0,2.0,0.8
0.0,12.0,3.0,3.0,4.0,3.0,1275.53,0.0,0.0,0.0,2.0,2.0,1.2
0.0,103.0,3.0,3.0,2.0,1.0,1581.0,0.0,0.0,0.0,1.0,2.0,1.42
0.0,94.0,2.0,2.0,1.0,3.0,586.0,0.0,0.0,0.0,1.0,0.0,0.4
0.0,19.0,2.0,2.0,2.0,3.0,1199.0,0.0,0.0,0.0,1.0,2.0,1.32
0.0,107.0,4.0,5.0,4.0,0.0,1895.0,0.0,0.0,1.0,2.0,0.0,0.92
0.0,11.0,3.0,3.0,3.0,3.0,1758.0,0.0,0.0,0.0,2.0,2.0,1.32
1.0,95.0,3.0,4.0,3.0,1.0,2160.0,1.0,1.0,0.0,2.0,1.0,3.2
0.0,91.0,3.0,3.0,2.0,3.0,1212.0,0.0,0.0,1.0,0.0,1.0,1.25
0.0,83.0,2.0,2.0,2.0,0.0,1416.0,0.0,0.0,0.0,2.0,0.0,1.6
0.0,10.0,3.0,4.0,4.0,3.0,1186.0,1.0,0.0,0.0,0.0,2.0,1.25
1.0,49.0,4.0,4.0,2.0,2.0,1440.0,0.0,0.0,0.0,1.0,1.0,2.35
0.0,83.0,2.0,2.0,2.0,3.0,842.0,0.0,0.0,1.0,1.0,2.0,0.85
0.0,105.0,3.0,4.0,3.0,3.0,1765.0,1.0,0.0,0.0,0.0,2.0,0.9
0.0,53.0,4.0,4.0,2.0,2.0,3194.0,1.0,0.0,2.0,1.0,2.0,2.25
0.0,35.0,3.0,3.0,1.0,2.0,1240.0,0.0,0.0,1.0,2.0,0.0,2.0
0.0,109.0,3.0,3.0,1.0,3.0,2000.0,0.0,0.0,0.0,2.0,0.0,0.9
0.0,29.0,3.0,3.0,3.0,1.0,1860.0,0.0,0.0,2.0,0.0,0.0,2.79
0.0,71.0,2.0,2.0,2.0,1.0,1278.0,0.0,0.0,0.0,2.0,2.0,1.6
0.0,46.0,4.0,3.0,3.0,3.0,1808.0,0.0,0.0,1.0,1.0,0.0,1.79
0.0,98.0,2.0,2.0,2.0,3.0,1018.0,0.0,0.0,0.0,2.0,0.0,0.49
1.0,56.0,4.0,4.0,1.0,3.0,3240.0,0.0,0.0,0.0,1.0,1.0,8.5
0.0,10.0,2.0,2.0,4.0,3.0,1120.0,0.0,0.0,0.0,1.0,2.0,0.88
1.0,12.0,1.0,1.0,0.0,3.0,2680.0,0.0,0.0,0.0,1.0,1.0,1.34
1.0,88.0,2.0,2.0,2.0,1.0,745.0,0.0,0.0,0.0,1.0,0.0,0.75
0.0,8.0,4.0,5.0,4.0,3.0,7222.0,0.0,0.0,0.0,2.0,0.0,4.45
0.0,83.0,3.0,3.0,4.0,3.0,1723.0,0.0,0.0,1.0,0.0,0.0,2.5
1.0,15.0,2.0,2.0,0.0,3.0,450.0,0.0,0.0,0.0,1.0,1.0,0.24
0.0,56.0,3.0,3.0,1.0,3.0,1611.0,0.0,0.0,0.0,2.0,1.0,1.38
0.0,99.0,2.0,2.0,4.0,3.0,1491.0,0.0,1.0,0.0,2.0,2.0,1.2
1.0,24.0,2.0,5.0,3.0,2.0,1440.0,0.0,0.0,0.0,1.0,2.0,3.5
0.0,3.0,2.0,2.0,1.0,4.0,767.0,0.0,0.0,0.0,1.0,2.0,0.38
0.0,100.0,3.0,3.0,3.0,0.0,1747.0,1.0,0.0,0.0,2.0,2.0,1.26
0.0,76.0,3.0,2.0,3.0,3.0,1700.0,1.0,0.0,1.0,0.0,2.0,2.4
0.0,45.0,3.0,5.0,4.0,3.0,1400.0,1.0,0.0,0.0,1.0,2.0,0.99
0.0,65.0,3.0,3.0,4.0,2.0,1450.0,0.0,0.0,1.0,0.0,2.0,1.35
1.0,52.0,5.0,5.0,2.0,2.0,3323.0,1.0,0.0,0.0,1.0,2.0,9.85
0.0,95.0,3.0,3.0,2.0,3.0,1588.0,0.0,0.0,1.0,1.0,0.0,1.12
1.0,21.0,2.0,4.0,3.0,0.0,785.0,1.0,0.0,0.0,1.0,2.0,0.9
0.0,45.0,2.0,2.0,1.0,3.0,850.0,0.0,0.0,1.0,0.0,2.0,0.33
0.0,46.0,4.0,3.0,4.0,3.0,2100.0,0.0,0.0,1.0,2.0,0.0,1.55
0.0,18.0,2.0,2.0,3.0,3.0,1500.0,1.0,1.0,1.0,2.0,2.0,3.1
0.0,12.0,2.0,3.0,3.0,3.0,1161.0,0.0,0.0,0.0,2.0,2.0,0.93
0.0,75.0,4.0,4.0,3.0,3.0,1975.0,1.0,0.0,1.0,2.0,2.0,3.5
0.0,99.0,2.0,2.0,3.0,3.0,1630.0,0.0,1.0,0.0,0.0,2.0,1.11
0.0,107.0,2.0,2.0,3.0,3.0,1000.0,0.0,0.0,0.0,1.0,1.0,0.5
1.0,52.0,6.0,7.0,4.0,3.0,11286.0,1.0,0.0,1.0,1.0,2.0,27.5
0.0,10.0,3.0,3.0,3.0,3.0,1145.0,0.0,0.0,0.0,0.0,0.0,1.2
0.0,113.0,2.0,2.0,4.0,3.0,1131.0,0.0,0.0,0.0,0.0,0.0,0.96
0.0,61.0,1.0,1.0,5.0,0.0,278.0,0.0,0.0,1.0,1.0,1.0,0.29
0.0,41.0,2.0,2.0,3.0,0.0,1100.0,0.0,0.0,1.0,1.0,2.0,1.1
1.0,20.0,2.0,4.0,0.0,2.0,675.0,0.0,0.0,0.0,1.0,1.0,0.9
0.0,12.0,3.0,4.0,3.0,0.0,1771.32,0.0,0.0,1.0,2.0,2.0,1.65
0.0,103.0,2.0,2.0,2.0,4.0,1103.0,0.0,0.0,0.0,1.0,2.0,1.05
0.0,45.0,2.0,2.0,5.0,4.0,1578.0,1.0,0.0,0.0,2.0,0.0,0.95
0.0,76.0,2.0,3.0,3.0,3.0,1330.0,1.0,0.0,1.0,2.0,1.0,1.5
0.0,11.0,3.0,2.0,2.0,3.0,717.0,0.0,0.0,0.0,1.0,2.0,0.52
0.0,37.0,2.0,2.0,1.0,3.0,750.0,0.0,0.0,0.0,1.0,1.0,0.3
0.0,41.0,3.0,3.0,5.0,4.0,1996.0,0.0,0.0,0.0,2.0,1.0,1.75
0.0,5.0,3.0,3.0,5.0,0.0,2200.0,0.0,0.0,0.0,1.0,2.0,0.85
0.0,71.0,3.0,3.0,2.0,1.0,1766.0,0.0,0.0,0.0,1.0,1.0,2.6
0.0,79.0,2.0,2.0,2.0,1.0,1311.0,0.0,0.0,0.0,1.0,1.0,0.9
1.0,23.0,4.0,3.0,1.0,2.0,1800.0,0.0,0.0,0.0,1.0,1.0,1.8
1.0,33.0,7.0,9.0,4.0,3.0,11111.0,1.0,1.0,1.0,2.0,2.0,18.25
0.0,113.0,1.0,1.0,2.0,1.0,360.0,0.0,0.0,0.0,2.0,1.0,0.24
0.0,70.0,3.0,4.0,4.0,3.0,2045.0,1.0,0.0,1.0,0.0,2.0,2.85
0.0,12.0,3.0,5.0,2.0,1.0,2343.0,1.0,0.0,0.0,2.0,0.0,3.95
0.0,46.0,3.0,2.0,3.0,4.0,1538.0,0.0,0.0,0.0,1.0,0.0,1.02
0.0,90.0,3.0,3.0,3.0,0.0,1969.0,1.0,0.0,0.0,1.0,2.0,1.15
0.0,46.0,4.0,3.0,3.0,3.0,1983.0,1.0,0.0,0.0,2.0,2.0,1.78
0.0,41.0,2.0,2.0,3.0,4.0,1385.0,0.0,0.0,0.0,2.0,0.0,1.25
0.0,17.0,3.0,4.0,2.0,3.0,2086.0,1.0,0.0,1.0,0.0,2.0,2.65
0.0,113.0,2.0,2.0,1.0,1.0,522.0,0.0,0.0,0.0,1.0,1.0,0.36
0.0,83.0,2.0,2.0,4.0,3.0,1449.0,0.0,0.0,1.0,2.0,0.0,1.27
1.0,104.0,2.0,2.0,1.0,2.0,360.0,0.0,0.0,0.0,1.0,1.0,0.35
1.0,66.0,9.0,9.0,4.0,1.0,2660.0,1.0,0.0,1.0,2.0,2.0,6.25
0.0,80.0,3.0,3.0,2.0,3.0,1482.0,0.0,0.0,0.0,0.0,1.0,1.66
0.0,35.0,4.0,2.0,4.0,2.0,1382.0,0.0,0.0,0.0,1.0,1.0,0.9
0.0,97.0,2.0,2.0,2.0,3.0,950.0,0.0,0.0,1.0,0.0,1.0,0.65
0.0,107.0,3.0,3.0,2.0,4.0,140.0,0.0,0.0,0.0,1.0,0.0,0.7
0.0,99.0,3.0,4.0,3.0,3.0,2179.0,1.0,0.0,0.0,1.0,2.0,1.75
0.0,28.0,2.0,2.0,2.0,2.0,1256.0,0.0,0.0,0.0,1.0,2.0,0.8
0.0,8.0,4.0,5.0,4.0,3.0,2991.0,1.0,1.0,0.0,2.0,1.0,1.35
0.0,98.0,3.0,3.0,3.0,3.0,1750.0,0.0,0.0,0.0,2.0,2.0,1.35
0.0,76.0,4.0,4.0,3.0,3.0,2501.0,1.0,0.0,0.0,1.0,2.0,2.7
0.0,105.0,4.0,4.0,4.0,0.0,2005.0,0.0,0.0,0.0,1.0,2.0,1.8
0.0,10.0,3.0,4.0,3.0,3.0,1305.0,1.0,0.0,0.0,0.0,0.0,1.25
1.0,32.0,6.0,5.0,2.0,3.0,6000.0,0.0,0.0,0.0,1.0,2.0,16.0
1.0,13.0,4.0,5.0,4.0,1.0,3600.0,1.0,0.0,1.0,1.0,1.0,10.0
0.0,103.0,3.0,3.0,2.0,4.0,1581.0,0.0,0.0,0.0,2.0,2.0,1.16
0.0,100.0,2.0,2.0,1.0,4.0,646.0,0.0,0.0,0.0,2.0,2.0,0.45
0.0,93.0,1.0,1.0,1.0,3.0,761.0,0.0,0.0,0.0,2.0,0.0,0.85
0.0,105.0,2.0,2.0,3.0,0.0,1222.0,0.0,0.0,1.0,2.0,2.0,0.65
0.0,27.0,2.0,2.0,3.0,2.0,1573.0,0.0,0.0,1.0,2.0,2.0,0.95
0.0,45.0,1.0,1.0,5.0,3.0,669.0,0.0,0.0,0.0,1.0,2.0,0.55
0.0,6.0,3.0,4.0,3.0,3.0,1710.0,1.0,0.0,0.0,1.0,0.0,1.8
0.0,65.0,1.0,1.0,1.0,0.0,543.0,0.0,0.0,0.0,1.0,1.0,0.6
0.0,98.0,4.0,4.0,4.0,1.0,1896.0,0.0,0.0,0.0,2.0,2.0,1.05
0.0,68.0,3.0,4.0,3.0,1.0,3361.0,1.0,0.0,1.0,1.0,0.0,5.8
0.0,82.0,3.0,3.0,2.0,3.0,2167.0,0.0,0.0,0.0,2.0,2.0,1.65
0.0,65.0,3.0,3.0,4.0,0.0,2131.0,0.0,0.0,1.0,2.0,2.0,1.65
0.0,109.0,1.0,1.0,1.0,1.0,344.0,0.0,0.0,0.0,1.0,2.0,0.25
0.0,80.0,3.0,3.0,1.0,3.0,1419.0,0.0,0.0,0.0,2.0,0.0,1.4
0.0,29.0,2.0,2.0,2.0,1.0,1285.0,0.0,0.0,0.0,1.0,2.0,1.99
0.0,105.0,2.0,2.0,3.0,3.0,1444.0,0.0,0.0,0.0,2.0,2.0,0.75
1.0,56.0,3.0,3.0,2.0,0.0,3240.0,1.0,0.0,2.0,0.0,1.0,8.2
1.0,76.0,5.0,5.0,4.0,1.0,3240.0,1.0,1.0,1.0,2.0,2.0,12.0
1.0,15.0,2.0,5.0,3.0,3.0,800.0,0.0,0.0,0.0,1.0,2.0,0.9
0.0,13.0,3.0,2.0,2.0,3.0,1701.0,0.0,0.0,0.0,0.0,2.0,1.2
0.0,113.0,1.0,1.0,1.0,3.0,438.0,0.0,0.0,0.0,1.0,1.0,0.21
1.0,33.0,5.0,5.0,2.0,0.0,4518.0,1.0,0.0,1.0,2.0,1.0,13.5
0.0,8.0,3.0,3.0,3.0,4.0,1365.0,0.0,0.0,1.0,2.0,0.0,1.9
1.0,36.0,1.0,1.0,0.0,2.0,1000.0,0.0,0.0,0.0,1.0,1.0,0.6
0.0,79.0,2.0,2.0,2.0,1.0,1311.0,0.0,0.0,0.0,2.0,0.0,1.0
0.0,17.0,4.0,5.0,4.0,3.0,2700.0,1.0,0.0,1.0,1.0,2.0,3.5
0.0,10.0,2.0,2.0,2.0,1.0,1539.0,0.0,0.0,0.0,2.0,2.0,1.05
0.0,113.0,1.0,1.0,1.0,3.0,600.0,0.0,0.0,0.0,1.0,0.0,0.25
0.0,63.0,4.0,6.0,4.0,0.0,2715.0,1.0,1.0,1.0,2.0,0.0,7.0
0.0,101.0,2.0,2.0,3.0,3.0,1387.0,0.0,0.0,1.0,0.0,0.0,1.19
0.0,16.0,5.0,5.0,4.0,3.0,3511.0,1.0,0.0,0.0,2.0,2.0,4.25
0.0,111.0,2.0,2.0,2.0,1.0,473.0,0.0,0.0,0.0,2.0,1.0,0.32
0.0,82.0,3.0,5.0,3.0,3.0,1527.0,1.0,0.0,0.0,0.0,2.0,1.55
0.0,91.0,2.0,2.0,3.0,3.0,1325.0,0.0,0.0,0.0,1.0,2.0,1.12
0.0,35.0,4.0,5.0,4.0,0.0,3406.0,1.0,0.0,1.0,1.0,2.0,5.5
0.0,35.0,2.0,2.0,2.0,0.0,1109.0,0.0,0.0,0.0,1.0,1.0,1.35
0.0,105.0,3.0,4.0,3.0,3.0,1765.0,1.0,0.0,0.0,0.0,2.0,0.9
0.0,82.0,2.0,2.0,3.0,3.0,1222.0,0.0,0.0,0.0,1.0,2.0,1.25
0.0,29.0,3.0,4.0,4.0,3.0,2600.0,1.0,0.0,2.0,2.0,2.0,4.3
0.0,45.0,2.0,2.0,3.0,0.0,1068.1,0.0,0.0,1.0,2.0,1.0,0.78
0.0,8.0,2.0,2.0,3.0,3.0,1611.0,0.0,0.0,0.0,2.0,0.0,0.85
1.0,81.0,3.0,3.0,2.0,2.0,1440.0,0.0,0.0,1.0,1.0,1.0,2.25
1.0,21.0,10.0,10.0,2.0,2.0,400.0,0.0,0.0,0.0,1.0,1.0,2.25
0.0,6.0,3.0,4.0,3.0,3.0,1710.0,1.0,0.0,0.0,0.0,2.0,1.9
1.0,4.0,2.0,2.0,2.0,0.0,270.0,0.0,0.0,0.0,1.0,2.0,0.34
1.0,85.0,5.0,6.0,4.0,3.0,6300.0,1.0,1.0,1.0,2.0,2.0,8.5
0.0,108.0,2.0,2.0,2.0,3.0,604.0,0.0,0.0,0.0,1.0,2.0,0.36
0.0,99.0,3.0,3.0,2.0,0.0,1350.0,0.0,0.0,0.0,1.0,2.0,0.72
1.0,95.0,4.0,4.0,4.0,0.0,2425.0,1.0,0.0,0.0,2.0,0.0,1.6
0.0,27.0,1.0,1.0,1.0,0.0,556.0,0.0,0.0,0.0,1.0,1.0,0.2
0.0,113.0,2.0,2.0,2.0,0.0,1350.0,0.0,0.0,0.0,2.0,2.0,0.75
0.0,98.0,3.0,3.0,4.0,0.0,1710.0,0.0,0.0,1.0,2.0,0.0,1.1
0.0,6.0,3.0,3.0,4.0,3.0,2500.0,1.0,0.0,0.0,0.0,1.0,1.9
0.0,75.0,2.0,2.0,2.0,1.0,1186.0,0.0,0.0,1.0,0.0,0.0,2.0
0.0,94.0,4.0,5.0,4.0,3.0,3801.0,1.0,0.0,1.0,2.0,0.0,4.0
0.0,59.0,3.0,3.0,4.0,0.0,1950.0,0.0,0.0,1.0,0.0,2.0,2.35
0.0,107.0,3.0,3.0,4.0,3.0,1523.0,0.0,0.0,0.0,1.0,0.0,0.82
0.0,65.0,3.0,3.0,2.0,2.0,1920.0,1.0,0.0,1.0,2.0,2.0,1.54
0.0,46.0,4.0,3.0,4.0,3.0,2091.0,0.0,0.0,1.0,2.0,2.0,1.65
1.0,13.0,7.0,5.0,4.0,3.0,4500.0,1.0,0.0,0.0,1.0,2.0,11.3
0.0,107.0,4.0,3.0,2.0,1.0,1983.0,0.0,0.0,0.0,2.0,0.0,0.95
0.0,98.0,4.0,4.0,3.0,3.0,3165.0,1.0,0.0,0.0,1.0,0.0,2.24
1.0,49.0,3.0,3.0,0.0,0.0,1130.0,0.0,0.0,0.0,1.0,1.0,0.85
1.0,66.0,3.0,3.0,2.0,2.0,2160.0,1.0,0.0,0.0,1.0,1.0,4.7
1.0,30.0,4.0,4.0,3.0,3.0,2500.0,1.0,0.0,1.0,1.0,1.0,2.9
0.0,2.0,3.0,3.0,4.0,0.0,1914.0,1.0,0.0,0.0,1.0,2.0,0.75
0.0,27.0,3.0,3.0,4.0,0.0,1611.0,0.0,0.0,0.0,2.0,2.0,1.36
0.0,63.0,3.0,4.0,4.0,0.0,1607.0,1.0,0.0,2.0,0.0,2.0,4.85
0.0,11.0,2.0,2.0,1.0,3.0,496.0,0.0,0.0,0.0,1.0,2.0,0.36
0.0,65.0,1.0,1.0,1.0,0.0,839.0,0.0,0.0,0.0,2.0,1.0,0.65
0.0,113.0,2.0,2.0,1.0,3.0,922.0,0.0,0.0,0.0,1.0,1.0,0.54
1.0,9.0,3.0,2.0,2.0,0.0,1200.0,0.0,0.0,0.0,1.0,1.0,0.7
0.0,52.0,4.0,4.0,4.0,0.0,2801.0,0.0,0.0,0.0,1.0,0.0,5.8
0.0,16.0,4.0,5.0,3.0,3.0,3077.0,1.0,0.0,0.0,0.0,2.0,3.49
1.0,57.0,5.0,4.0,2.0,1.0,4500.0,0.0,0.0,0.0,1.0,1.0,6.75
0.0,94.0,2.0,2.0,2.0,4.0,1194.0,0.0,0.0,0.0,1.0,2.0,0.89
1.0,64.0,1.0,4.0,4.0,3.0,60.0,0.0,1.0,0.0,2.0,2.0,1.45
1.0,104.0,3.0,3.0,1.0,3.0,558.0,0.0,0.0,0.0,1.0,1.0,0.6
0.0,46.0,4.0,3.0,3.0,3.0,1983.0,0.0,0.0,1.0,2.0,0.0,1.8
0.0,19.0,3.0,4.0,3.0,3.0,2150.0,1.0,0.0,0.0,0.0,2.0,3.05
0.0,99.0,2.0,3.0,3.0,3.0,1420.0,0.0,0.0,1.0,0.0,0.0,1.18
0.0,97.0,3.0,3.0,1.0,3.0,2588.0,0.0,0.0,1.0,2.0,2.0,1.3
0.0,6.0,2.0,2.0,1.0,3.0,568.0,0.0,0.0,2.0,2.0,0.0,0.45
0.0,82.0,3.0,5.0,3.0,3.0,1527.0,1.0,0.0,0.0,2.0,2.0,1.64
1.0,59.0,5.0,5.0,3.0,0.0,3240.0,1.0,0.0,0.0,1.0,2.0,10.56
1.0,52.0,7.0,8.0,4.0,2.0,9000.0,1.0,1.0,1.0,1.0,2.0,11.5
0.0,73.0,3.0,4.0,4.0,0.0,1554.0,0.0,0.0,1.0,2.0,2.0,2.2
0.0,89.0,4.0,3.0,3.0,3.0,1765.0,1.0,0.0,0.0,2.0,2.0,1.65
0.0,106.0,4.0,3.0,4.0,3.0,2578.0,0.0,0.0,2.0,1.0,1.0,1.8
1.0,59.0,4.0,4.0,4.0,0.0,2700.0,1.0,0.0,1.0,2.0,1.0,11.0
1.0,38.0,2.0,3.0,1.0,3.0,999.0,0.0,1.0,0.0,1.0,1.0,0.7
0.0,93.0,3.0,3.0,3.0,0.0,2047.0,1.0,0.0,0.0,2.0,2.0,1.6
0.0,60.0,4.0,4.0,3.0,3.0,2300.0,0.0,0.0,0.0,2.0,1.0,2.1
0.0,113.0,2.0,2.0,2.0,3.0,1144.0,0.0,0.0,0.0,2.0,2.0,0.78
0.0,100.0,2.0,2.0,1.0,4.0,64601.0,0.0,0.0,0.0,1.0,1.0,0.46
0.0,19.0,3.0,3.0,4.0,1.0,2006.0,1.0,0.0,0.0,2.0,2.0,2.85
0.0,101.0,3.0,3.0,4.0,3.0,2296.0,1.0,0.0,0.0,2.0,2.0,1.38
1.0,33.0,4.0,4.0,4.0,0.0,1800.0,0.0,1.0,0.0,1.0,1.0,5.5
0.0,113.0,2.0,2.0,5.0,3.0,1081.0,0.0,0.0,0.0,2.0,1.0,0.75
0.0,113.0,2.0,2.0,2.0,3.0,520.0,0.0,0.0,0.0,1.0,2.0,0.28
1.0,13.0,4.0,5.0,4.0,3.0,2214.0,1.0,0.0,1.0,2.0,1.0,5.85
0.0,107.0,3.0,2.0,2.0,4.0,1141.0,0.0,0.0,0.0,1.0,2.0,0.61
0.0,65.0,3.0,3.0,4.0,3.0,1900.0,1.0,0.0,1.0,2.0,2.0,1.5
0.0,80.0,4.0,3.0,5.0,3.0,1826.0,0.0,0.0,0.0,1.0,1.0,1.0
0.0,12.0,3.0,4.0,2.0,3.0,2343.0,1.0,0.0,0.0,1.0,0.0,3.95
0.0,52.0,3.0,3.0,2.0,2.0,1467.0,1.0,0.0,2.0,1.0,1.0,2.0
0.0,7.0,3.0,3.0,4.0,3.0,1725.0,1.0,1.0,1.0,1.0,0.0,1.34
0.0,7.0,3.0,3.0,4.0,3.0,1620.0,0.0,0.0,1.0,0.0,2.0,1.35
0.0,37.0,3.0,2.0,1.0,3.0,1000.0,0.0,0.0,0.0,1.0,2.0,0.4
0.0,77.0,3.0,3.0,4.0,0.0,1406.0,0.0,0.0,0.0,1.0,1.0,1.0
0.0,18.0,3.0,5.0,4.0,3.0,2536.0,1.0,0.0,1.0,1.0,0.0,3.75
1.0,66.0,6.0,6.0,4.0,2.0,2700.0,1.0,1.0,0.0,2.0,2.0,6.21
0.0,18.0,2.0,2.0,2.0,3.0,1498.0,0.0,0.0,0.0,2.0,2.0,0.7
0.0,107.0,4.0,5.0,4.0,3.0,2453.0,1.0,0.0,1.0,2.0,0.0,2.0
1.0,59.0,4.0,4.0,4.0,3.0,3060.0,1.0,0.0,2.0,0.0,1.0,12.5
0.0,89.0,3.0,4.0,4.0,3.0,1810.0,1.0,0.0,1.0,0.0,2.0,1.08
0.0,107.0,2.0,2.0,3.0,4.0,846.0,0.0,0.0,0.0,1.0,1.0,0.78
0.0,13.0,3.0,3.0,4.0,3.0,1466.0,0.0,1.0,0.0,2.0,2.0,1.4
0.0,71.0,3.0,3.0,3.0,4.0,1639.0,0.0,1.0,0.0,1.0,1.0,2.54
1.0,104.0,2.0,2.0,2.0,2.0,37.0,0.0,0.0,0.0,1.0,1.0,0.22
0.0,6.0,3.0,3.0,3.0,1.0,1571.0,0.0,0.0,0.0,2.0,2.0,2.12
0.0,82.0,2.0,2.0,3.0,3.0,1222.0,0.0,0.0,0.0,1.0,1.0,1.23
0.0,99.0,3.0,4.0,2.0,3.0,1616.0,1.0,0.0,1.0,1.0,2.0,1.25
0.0,4.0,2.0,2.0,2.0,3.0,73.0,0.0,0.0,0.0,1.0,1.0,1.6
0.0,52.0,3.0,2.0,3.0,2.0,1674.0,0.0,0.0,0.0,1.0,2.0,2.5
1.0,49.0,3.0,3.0,2.0,2.0,4950.0,0.0,0.0,0.0,1.0,1.0,5.0
0.0,7.0,1.0,1.0,1.0,3.0,400.0,0.0,0.0,0.0,1.0,2.0,0.23
0.0,80.0,4.0,4.0,2.0,3.0,1819.0,0.0,0.0,1.0,2.0,2.0,1.75
0.0,96.0,5.0,6.0,4.0,1.0,5711.0,1.0,0.0,0.0,2.0,2.0,3.85
0.0,13.0,3.0,4.0,3.0,3.0,2339.0,1.0,0.0,0.0,2.0,0.0,2.25
